epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
17,1909.45,1.18063,0.57215,1.02564,0.92257,0.87709,0.92626,0.44945,1.65504,0.6592,1.11525,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416,0.025248,0.008416
18,2019.02,1.17668,0.56906,1.02538,0.9242,0.87812,0.92692,0.45121,1.6481,0.65223,1.11265,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317,0.024951,0.008317
19,2133.56,1.17064,0.56393,1.02299,0.92715,0.88123,0.92957,0.44871,1.65389,0.64893,1.11584,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218,0.024654,0.008218
20,2249.84,1.17311,0.56511,1.02221,0.92598,0.88165,0.92913,0.45463,1.64468,0.64919,1.10992,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119,0.024357,0.008119
21,2362.25,1.16298,0.55965,1.01954,0.92259,0.88325,0.93161,0.45319,1.64194,0.64673,1.10994,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802,0.02406,0.00802
22,2470,1.16031,0.55943,1.01741,0.92299,0.88658,0.93536,0.4563,1.63685,0.64803,1.10671,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921,0.023763,0.007921
23,2577.56,1.16293,0.5586,1.017,0.92356,0.88528,0.93239,0.45749,1.63586,0.64487,1.10753,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
24,2685.1,1.15699,0.55582,1.01792,0.92459,0.88924,0.93356,0.45709,1.63799,0.64388,1.10805,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
25,2793.75,1.16057,0.55702,1.01708,0.9256,0.88705,0.935,0.45898,1.63527,0.64264,1.10568,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
26,2898.75,1.15243,0.55342,1.01257,0.92706,0.88459,0.93338,0.45586,1.63877,0.64489,1.1057,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
27,3003.74,1.15146,0.55193,1.01339,0.92546,0.88872,0.9337,0.45698,1.63827,0.64232,1.10555,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
28,3113.56,1.15026,0.55182,1.01317,0.92397,0.88933,0.93367,0.4584,1.63653,0.64054,1.10388,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
29,3223.05,1.15147,0.55045,1.01154,0.9244,0.88979,0.93423,0.45856,1.63189,0.63952,1.10287,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
30,3331.32,1.14998,0.5499,1.01069,0.92455,0.89103,0.93497,0.45931,1.63164,0.63851,1.10246,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
31,3439.93,1.14068,0.54603,1.00779,0.92648,0.89142,0.935,0.46141,1.62954,0.63692,1.10173,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
32,3548.32,1.14105,0.54564,1.00827,0.9259,0.89384,0.93595,0.46231,1.62713,0.63501,1.1004,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931,0.020793,0.006931
33,3655.89,1.14418,0.54597,1.00841,0.92559,0.89198,0.93577,0.46259,1.62747,0.63476,1.10007,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832,0.020496,0.006832
34,3763.6,1.13868,0.54409,1.00635,0.9268,0.89227,0.93612,0.46247,1.62865,0.63465,1.09989,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733,0.020199,0.006733
35,3870.94,1.13464,0.54348,1.00606,0.92599,0.89284,0.93676,0.46294,1.62805,0.6347,1.09936,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634,0.019902,0.006634
36,3978.31,1.1333,0.54092,1.00683,0.92682,0.89347,0.9372,0.46314,1.62689,0.63385,1.09879,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535,0.019605,0.006535
37,4086.67,1.13203,0.53962,1.00281,0.92662,0.89258,0.93722,0.46361,1.62597,0.6336,1.09803,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436,0.019308,0.006436
38,4194.26,1.13168,0.53903,1.00186,0.92692,0.89151,0.93684,0.46406,1.62518,0.63351,1.09652,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337,0.019011,0.006337
39,4304.61,1.12691,0.5374,1.00252,0.92574,0.89194,0.93627,0.46274,1.62537,0.63366,1.09634,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238,0.018714,0.006238
40,4412.09,1.12648,0.53739,1.00028,0.92689,0.89119,0.9361,0.46258,1.62544,0.63353,1.09616,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139,0.018417,0.006139
41,4518.79,1.12681,0.5359,1.00181,0.92607,0.89272,0.9363,0.46298,1.62558,0.63292,1.09624,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604,0.01812,0.00604
42,4628.71,1.12857,0.53628,0.99976,0.92563,0.89282,0.93635,0.46313,1.62468,0.6324,1.09601,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941,0.017823,0.005941
43,4738.59,1.1222,0.5339,0.99723,0.92665,0.89277,0.93631,0.46364,1.62374,0.63205,1.09537,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842,0.017526,0.005842
44,4847.12,1.11499,0.53014,0.99827,0.92589,0.89328,0.93625,0.46356,1.62387,0.63174,1.09532,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743,0.017229,0.005743
45,4952.82,1.11675,0.52984,0.99914,0.92641,0.89314,0.93641,0.46297,1.62381,0.63144,1.09542,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644,0.016932,0.005644
46,5058.33,1.1223,0.53174,0.99787,0.92529,0.89365,0.93623,0.46411,1.62388,0.63151,1.09535,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545,0.016635,0.005545
47,5163.4,1.11722,0.52948,0.99691,0.92523,0.89403,0.93666,0.46361,1.62369,0.63148,1.09516,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446,0.016338,0.005446
48,5270.27,1.11363,0.52836,0.9956,0.92518,0.89393,0.93645,0.46356,1.62368,0.63117,1.09512,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
49,5379.71,1.11473,0.52746,0.99648,0.92496,0.89393,0.93671,0.4638,1.62368,0.63099,1.09511,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
50,5486.09,1.10928,0.52676,0.99382,0.92487,0.89398,0.93682,0.46388,1.62356,0.63099,1.09495,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
51,5590.61,1.10957,0.52515,0.99387,0.92547,0.89361,0.93696,0.46375,1.62326,0.63054,1.09497,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
52,5694.15,1.10882,0.52239,0.99426,0.92534,0.89375,0.93707,0.4637,1.62349,0.63067,1.09499,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
53,5797.83,1.1063,0.52264,0.99408,0.92568,0.89286,0.93665,0.46368,1.62339,0.63059,1.09493,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
54,5906.95,1.10776,0.52211,0.9927,0.92543,0.89319,0.93669,0.46361,1.62341,0.63028,1.09485,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
55,6011.12,1.10673,0.52214,0.99188,0.92581,0.89347,0.93678,0.46361,1.62359,0.63031,1.09486,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
56,6114.96,1.10387,0.52158,0.99035,0.92582,0.89435,0.93669,0.46366,1.62334,0.63007,1.09476,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
57,6219.08,1.10057,0.51993,0.99123,0.92583,0.89459,0.93675,0.46357,1.62345,0.6299,1.09488,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
58,6322.95,1.10068,0.51915,0.99022,0.92641,0.89489,0.93677,0.46345,1.62365,0.6295,1.09498,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
59,6426.93,1.10084,0.51855,0.98728,0.92616,0.89503,0.93664,0.46376,1.62407,0.62938,1.09511,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
60,6530.85,1.09309,0.51575,0.98664,0.92699,0.89435,0.93638,0.46394,1.62413,0.62924,1.09505,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
61,6634.84,1.09789,0.51736,0.98683,0.92749,0.89435,0.93651,0.46419,1.62408,0.62894,1.09489,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
62,6740.18,1.09717,0.51554,0.98646,0.92741,0.89463,0.93656,0.46413,1.62416,0.62872,1.09483,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
63,6844.34,1.09185,0.51384,0.98695,0.92749,0.89435,0.9365,0.46435,1.62389,0.62852,1.09478,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
64,6948.95,1.09121,0.5135,0.98487,0.92734,0.89412,0.93631,0.46442,1.62396,0.62833,1.09492,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
65,7053.27,1.08926,0.5117,0.98604,0.92697,0.89482,0.93639,0.46446,1.62375,0.62789,1.09493,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
66,7158.07,1.0954,0.51344,0.98611,0.92737,0.89472,0.9364,0.4643,1.62414,0.62754,1.09498,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
67,7262.13,1.08548,0.50953,0.98381,0.92774,0.89465,0.93657,0.46431,1.62447,0.62724,1.09495,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
68,7366.01,1.08273,0.50726,0.98428,0.92773,0.89477,0.93622,0.46421,1.62458,0.62689,1.09489,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
69,7470.03,1.08089,0.50745,0.98361,0.92776,0.89514,0.93669,0.46422,1.62488,0.62673,1.09507,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
70,7574.23,1.07673,0.50603,0.9824,0.92829,0.89493,0.93684,0.46396,1.62487,0.62657,1.09522,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
71,7679.59,1.07764,0.50498,0.98252,0.92787,0.89482,0.93649,0.46396,1.62526,0.62633,1.09515,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
72,7784.82,1.08067,0.50585,0.98109,0.92815,0.89475,0.93671,0.46413,1.62523,0.626,1.095,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
73,7889.18,1.07386,0.50193,0.98015,0.92769,0.89522,0.93705,0.46465,1.62529,0.62581,1.09501,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
74,7993.41,1.07345,0.50156,0.97806,0.92785,0.89472,0.93675,0.46453,1.62573,0.62568,1.09486,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
75,8097.49,1.07019,0.50049,0.97866,0.92743,0.89533,0.93664,0.46462,1.62555,0.62542,1.09454,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
76,8202.53,1.07425,0.50216,0.98087,0.92708,0.89566,0.93681,0.46405,1.62558,0.62526,1.09439,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
77,8308.19,1.06211,0.4962,0.97559,0.92783,0.89477,0.93661,0.46412,1.62587,0.62502,1.09434,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
78,8413.07,1.06858,0.4987,0.97773,0.92767,0.89514,0.9369,0.46452,1.62569,0.62493,1.09414,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
79,8517.5,1.06588,0.49689,0.97529,0.92809,0.89458,0.93645,0.46401,1.62564,0.62494,1.09411,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
80,8621.99,1.0639,0.49606,0.97486,0.92773,0.89472,0.93641,0.46429,1.62593,0.62453,1.09409,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
81,8726.36,1.0624,0.49398,0.97561,0.9277,0.89431,0.93638,0.46431,1.62606,0.62442,1.09399,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
82,8830.75,1.05949,0.4935,0.97486,0.92776,0.89468,0.93665,0.46445,1.62603,0.62438,1.0938,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
83,8934.52,1.06475,0.49433,0.97444,0.92833,0.89449,0.93673,0.46445,1.62646,0.62414,1.09372,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
84,9039.4,1.05572,0.49064,0.97402,0.92838,0.89463,0.93693,0.46412,1.6265,0.62419,1.09366,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
85,9143.63,1.0577,0.49093,0.97371,0.92867,0.89431,0.93693,0.4643,1.62654,0.62376,1.09349,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
86,9247.83,1.05006,0.48774,0.97044,0.92893,0.89447,0.93719,0.46456,1.6264,0.62376,1.0932,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
87,9351.81,1.05199,0.48799,0.97167,0.92839,0.895,0.93747,0.46465,1.62639,0.6235,1.09307,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
88,9456.25,1.04751,0.48552,0.97053,0.92837,0.89533,0.93753,0.46445,1.62648,0.6231,1.09288,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
89,9560.53,1.04745,0.48598,0.96847,0.92867,0.89514,0.9373,0.46427,1.62668,0.62311,1.09286,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288,0.003864,0.001288
90,9664.84,1.04246,0.48329,0.96797,0.92816,0.89548,0.93744,0.46424,1.62667,0.62268,1.09284,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189,0.003567,0.001189
91,9796.55,1.05339,0.46811,0.97982,0.92922,0.89472,0.93743,0.46412,1.62689,0.62269,1.09278,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109,0.00327,0.00109
92,9897.85,1.04627,0.46457,0.97884,0.93005,0.89444,0.93755,0.46415,1.62705,0.62253,1.0929,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991,0.002973,0.000991
93,9999.78,1.04156,0.46168,0.97597,0.92944,0.89529,0.93775,0.46421,1.62763,0.62238,1.09304,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892,0.002676,0.000892
