epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
142,8762.57,1.14408,0.52612,0.94388,0.87134,0.77598,0.83248,0.37798,1.76099,0.66854,0.97859,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347,0.016041,0.005347
143,8824.04,1.14305,0.52667,0.94373,0.87183,0.77638,0.83275,0.378,1.76059,0.66802,0.97865,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314,0.015942,0.005314
144,8885.71,1.14532,0.52729,0.94343,0.87126,0.77684,0.83275,0.37803,1.76082,0.66816,0.97859,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281,0.015843,0.005281
145,8947.11,1.13771,0.52455,0.94406,0.8714,0.77689,0.83276,0.37799,1.76099,0.66819,0.9784,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248,0.015744,0.005248
146,9008.52,1.14489,0.52626,0.94389,0.87226,0.77717,0.8358,0.3783,1.76106,0.66809,0.97845,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215,0.015645,0.005215
147,9069.84,1.14225,0.52529,0.94214,0.87108,0.77794,0.83552,0.37822,1.76078,0.66765,0.97848,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182,0.015546,0.005182
148,9131.18,1.13881,0.52344,0.94183,0.87106,0.7778,0.83588,0.3783,1.76021,0.66762,0.97844,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149,0.015447,0.005149
149,9192.73,1.13755,0.52399,0.94179,0.87267,0.77698,0.83597,0.37824,1.76039,0.66773,0.97839,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116,0.015348,0.005116
150,9254.26,1.14028,0.52438,0.94268,0.87207,0.77754,0.83618,0.37802,1.76061,0.66763,0.97849,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083,0.015249,0.005083
151,9315.64,1.14283,0.52456,0.94114,0.87288,0.77814,0.83663,0.37825,1.76066,0.66761,0.97858,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
152,9377.07,1.13742,0.52333,0.94441,0.87255,0.77873,0.83654,0.37843,1.76043,0.6674,0.97856,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017,0.015051,0.005017
153,9438.49,1.13675,0.52181,0.9427,0.87382,0.77768,0.83634,0.37833,1.7604,0.6673,0.97858,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984,0.014952,0.004984
154,9499.95,1.13844,0.52387,0.94116,0.87329,0.77845,0.83686,0.37851,1.76024,0.66714,0.97849,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951,0.014853,0.004951
155,9561.25,1.1376,0.52317,0.94269,0.87374,0.7784,0.83634,0.37841,1.76013,0.66722,0.9786,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918,0.014754,0.004918
156,9622.78,1.13603,0.52301,0.94055,0.87406,0.77745,0.83637,0.37868,1.75991,0.667,0.97869,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885,0.014655,0.004885
157,9684.24,1.13712,0.52279,0.94316,0.87397,0.77777,0.83662,0.37854,1.76013,0.66701,0.97861,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852,0.014556,0.004852
158,9745.74,1.13344,0.5206,0.94173,0.87435,0.77754,0.83668,0.37794,1.76021,0.66705,0.97861,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819,0.014457,0.004819
159,9807.07,1.1355,0.5198,0.94109,0.87331,0.77831,0.8365,0.3779,1.75985,0.66675,0.97872,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786,0.014358,0.004786
160,9868.4,1.1359,0.52085,0.94076,0.87494,0.77717,0.83676,0.37834,1.75958,0.66655,0.97873,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753,0.014259,0.004753
161,9929.82,1.1347,0.52071,0.93989,0.87458,0.77694,0.83613,0.37826,1.75955,0.66639,0.97887,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472,0.01416,0.00472
162,9991.16,1.13295,0.52001,0.94055,0.87478,0.77633,0.83643,0.37821,1.75994,0.66659,0.97892,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687,0.014061,0.004687
163,10052.5,1.13688,0.521,0.94102,0.8744,0.77759,0.83666,0.37775,1.75947,0.66611,0.97884,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654,0.013962,0.004654
164,10114,1.13443,0.52051,0.94109,0.87414,0.77735,0.83646,0.37767,1.7595,0.66572,0.97893,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621,0.013863,0.004621
165,10175.3,1.13173,0.52023,0.94134,0.87345,0.77828,0.83658,0.37841,1.7597,0.66561,0.979,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588,0.013764,0.004588
166,10236.9,1.12655,0.51836,0.94155,0.87298,0.77791,0.83633,0.37785,1.75961,0.66574,0.97892,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555,0.013665,0.004555
167,10298.9,1.12843,0.51803,0.94033,0.87236,0.77912,0.83682,0.37883,1.75963,0.66536,0.97902,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522,0.013566,0.004522
168,10360.3,1.12916,0.51801,0.93846,0.8719,0.77985,0.83697,0.37905,1.75946,0.66496,0.97906,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489,0.013467,0.004489
169,10421.6,1.12899,0.51776,0.94033,0.87196,0.77982,0.83695,0.37869,1.75936,0.66499,0.97907,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456,0.013368,0.004456
170,10483.1,1.1271,0.51828,0.93897,0.87083,0.78066,0.83662,0.37863,1.75971,0.66484,0.97906,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423,0.013269,0.004423
171,10544.6,1.12936,0.51772,0.93915,0.87138,0.78042,0.83672,0.37866,1.7596,0.6649,0.97908,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439,0.01317,0.00439
172,10606,1.12985,0.51785,0.94105,0.87071,0.78108,0.83659,0.37871,1.76001,0.66474,0.97901,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357,0.013071,0.004357
173,10667.5,1.12769,0.51694,0.93918,0.87066,0.78164,0.83681,0.37891,1.75986,0.66481,0.97894,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324,0.012972,0.004324
174,10728.9,1.1253,0.51622,0.93654,0.87042,0.78196,0.83683,0.37876,1.75978,0.66482,0.97888,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291,0.012873,0.004291
175,10790.2,1.12336,0.5154,0.9388,0.86997,0.78242,0.83675,0.37904,1.7594,0.66449,0.97876,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258,0.012774,0.004258
176,10851.6,1.12326,0.51606,0.93871,0.86903,0.78308,0.83701,0.37904,1.75982,0.66445,0.97885,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225,0.012675,0.004225
177,10913.1,1.12598,0.51623,0.93788,0.87065,0.78233,0.83708,0.37944,1.75963,0.66454,0.97894,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192,0.012576,0.004192
178,10974.7,1.12019,0.51293,0.93679,0.87075,0.78233,0.83704,0.37903,1.75995,0.66451,0.979,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159,0.012477,0.004159
179,11036.1,1.12313,0.51541,0.93929,0.87063,0.78284,0.8371,0.37946,1.76001,0.66445,0.97899,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126,0.012378,0.004126
180,11097.5,1.12112,0.51499,0.93679,0.87041,0.783,0.83697,0.37943,1.75954,0.66432,0.97885,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093,0.012279,0.004093
181,11158.7,1.12716,0.5166,0.93778,0.87014,0.78317,0.83714,0.37959,1.75927,0.66399,0.97873,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406,0.01218,0.00406
182,11220,1.12131,0.51414,0.93777,0.86943,0.78372,0.83715,0.37948,1.75937,0.66401,0.97881,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027,0.012081,0.004027
183,11281.4,1.12566,0.51489,0.93797,0.86932,0.78418,0.83698,0.37949,1.75953,0.66389,0.97877,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994,0.011982,0.003994
184,11343.3,1.12386,0.51586,0.93788,0.86887,0.78503,0.83743,0.3792,1.75985,0.66396,0.97878,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961,0.011883,0.003961
185,11405.2,1.11537,0.51012,0.9351,0.86946,0.7836,0.83728,0.37921,1.76029,0.66354,0.97882,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928,0.011784,0.003928
186,11466.7,1.11396,0.51213,0.93661,0.86819,0.78498,0.83728,0.37974,1.7595,0.66325,0.97876,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895,0.011685,0.003895
187,11527.8,1.11696,0.5121,0.93565,0.86823,0.78375,0.83721,0.37938,1.75997,0.66319,0.97883,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862,0.011586,0.003862
188,11589.1,1.11692,0.51175,0.93797,0.87071,0.78233,0.83755,0.37948,1.75967,0.66307,0.97874,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829,0.011487,0.003829
189,11650.2,1.12028,0.51239,0.9364,0.87126,0.78234,0.83731,0.37961,1.7599,0.66292,0.97869,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796,0.011388,0.003796
190,11711.6,1.11682,0.51086,0.9349,0.87119,0.78219,0.83691,0.37971,1.76017,0.66273,0.97865,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763,0.011289,0.003763
191,11773,1.11468,0.51067,0.93535,0.87176,0.78275,0.83758,0.37966,1.76009,0.66262,0.9785,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373,0.01119,0.00373
192,11834.5,1.11339,0.50916,0.93454,0.87143,0.7829,0.83779,0.37988,1.76002,0.66209,0.97856,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697,0.011091,0.003697
193,11895.8,1.11769,0.5108,0.93443,0.87216,0.78203,0.83749,0.37978,1.76029,0.66216,0.97861,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664,0.010992,0.003664
194,11957.1,1.11265,0.50906,0.93511,0.8728,0.78203,0.83789,0.37961,1.76042,0.66208,0.97858,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631,0.010893,0.003631
195,12018.5,1.11295,0.50896,0.93376,0.87254,0.78163,0.83778,0.37978,1.76072,0.66223,0.97862,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598,0.010794,0.003598
196,12080.2,1.11311,0.50982,0.93512,0.87198,0.78191,0.83741,0.3797,1.76128,0.66204,0.97871,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565,0.010695,0.003565
197,12141.6,1.11404,0.51109,0.93591,0.87283,0.78226,0.83764,0.37954,1.7617,0.66207,0.97867,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532,0.010596,0.003532
198,12203.2,1.11005,0.50814,0.93334,0.87215,0.78254,0.83802,0.37967,1.76235,0.66203,0.97874,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499,0.010497,0.003499
199,12264.4,1.10874,0.50722,0.93313,0.87171,0.78368,0.8379,0.37987,1.76249,0.6619,0.97883,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466,0.010398,0.003466
200,12325.6,1.11258,0.50817,0.93344,0.87251,0.7827,0.83774,0.37927,1.76284,0.6619,0.97879,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433,0.010299,0.003433
201,12386.9,1.10686,0.50682,0.93322,0.87251,0.78308,0.83776,0.37955,1.76237,0.66191,0.97882,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034,0.0102,0.0034
202,12448.2,1.10676,0.50573,0.93267,0.87246,0.78336,0.83823,0.37957,1.76265,0.66187,0.97885,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367,0.010101,0.003367
203,12509.4,1.10526,0.50564,0.93428,0.87234,0.78377,0.83808,0.3796,1.76214,0.66173,0.97889,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334,0.010002,0.003334
204,12570.9,1.10597,0.50542,0.93278,0.87102,0.78368,0.83792,0.3796,1.76222,0.66136,0.97889,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301,0.009903,0.003301
205,12632.2,1.10714,0.50569,0.93399,0.87202,0.78322,0.83808,0.3797,1.76217,0.6614,0.97901,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268,0.009804,0.003268
206,12693.8,1.10283,0.50374,0.93311,0.87281,0.78308,0.83794,0.37987,1.76236,0.66139,0.97917,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235,0.009705,0.003235
207,12755,1.10382,0.50497,0.93263,0.8725,0.78373,0.83824,0.37976,1.76251,0.66147,0.97923,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202,0.009606,0.003202
208,12816.6,1.10337,0.50372,0.93143,0.87202,0.78466,0.83814,0.37986,1.76261,0.66145,0.97918,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169,0.009507,0.003169
209,12877.9,1.10568,0.50544,0.93394,0.872,0.78424,0.83809,0.37995,1.76257,0.66113,0.97921,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136,0.009408,0.003136
210,12939.3,1.10563,0.50449,0.93319,0.8722,0.78422,0.83808,0.38036,1.76237,0.66118,0.97925,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103,0.009309,0.003103
211,13000.8,1.10207,0.50342,0.93151,0.87078,0.78531,0.83821,0.38049,1.76207,0.66083,0.9791,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307,0.00921,0.00307
212,13062.3,1.10441,0.50436,0.93259,0.87083,0.7847,0.83819,0.38043,1.7618,0.66042,0.97918,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037,0.009111,0.003037
213,13123.5,1.10501,0.50352,0.932,0.8689,0.78615,0.83829,0.38059,1.7619,0.66022,0.97915,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004,0.009012,0.003004
214,13184.8,1.10257,0.50245,0.93192,0.87218,0.78408,0.83815,0.38066,1.76163,0.6602,0.97905,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971,0.008913,0.002971
215,13246,1.09964,0.5029,0.93265,0.87099,0.78518,0.83823,0.38076,1.76153,0.65999,0.97898,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938,0.008814,0.002938
216,13307.7,1.10134,0.50244,0.93054,0.87095,0.78526,0.83804,0.38076,1.76197,0.65969,0.97889,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905,0.008715,0.002905
217,13369,1.10173,0.50253,0.93235,0.87104,0.78526,0.83847,0.38084,1.76158,0.65954,0.97879,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872,0.008616,0.002872
218,13430.3,1.09885,0.50112,0.93067,0.87003,0.78554,0.83874,0.38088,1.76123,0.65935,0.97887,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839,0.008517,0.002839
219,13491.5,1.09849,0.50057,0.92991,0.87117,0.78461,0.83848,0.38089,1.76111,0.65955,0.97886,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806,0.008418,0.002806
220,13552.8,1.09752,0.50022,0.93121,0.87228,0.78433,0.83896,0.38121,1.76149,0.65938,0.97894,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773,0.008319,0.002773
221,13614,1.09723,0.50107,0.93085,0.87226,0.78349,0.83877,0.3815,1.76096,0.6591,0.97884,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274,0.00822,0.00274
222,13675.4,1.09267,0.49879,0.93,0.87218,0.78441,0.83935,0.3816,1.76101,0.6588,0.97888,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707,0.008121,0.002707
223,13736.8,1.09402,0.49911,0.93066,0.87155,0.78508,0.83941,0.38145,1.76122,0.65857,0.9788,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674,0.008022,0.002674
224,13798.3,1.09246,0.49919,0.92956,0.87173,0.78568,0.83981,0.3817,1.76128,0.65859,0.9789,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641,0.007923,0.002641
225,13859.8,1.09821,0.50061,0.9301,0.87279,0.78482,0.84005,0.38149,1.76128,0.65833,0.97876,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608,0.007824,0.002608
226,13921.3,1.09619,0.49942,0.92998,0.87285,0.78415,0.84016,0.38187,1.76128,0.65813,0.97878,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575,0.007725,0.002575
227,13982.6,1.09557,0.49871,0.92756,0.87274,0.78482,0.84021,0.38175,1.76122,0.65812,0.97874,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542,0.007626,0.002542
228,14043.9,1.09348,0.4984,0.92807,0.87275,0.78459,0.83999,0.38191,1.76083,0.65802,0.9787,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509,0.007527,0.002509
229,14105.2,1.09302,0.49834,0.93095,0.87363,0.7844,0.84048,0.382,1.76079,0.65801,0.97873,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476,0.007428,0.002476
230,14166.5,1.08616,0.49623,0.9294,0.87303,0.78447,0.84013,0.38168,1.76083,0.65802,0.9788,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443,0.007329,0.002443
231,14228.1,1.09341,0.49788,0.92749,0.87112,0.78607,0.84053,0.38188,1.76059,0.65803,0.9789,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241,0.00723,0.00241
232,14289.6,1.08796,0.49578,0.92805,0.87213,0.78494,0.84056,0.38192,1.76065,0.65807,0.97894,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377,0.007131,0.002377
233,14351,1.09014,0.49623,0.92931,0.87251,0.78545,0.84071,0.38193,1.76033,0.65793,0.97895,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344,0.007032,0.002344
234,14412.5,1.09095,0.49628,0.92735,0.87302,0.78494,0.84091,0.38212,1.76027,0.65803,0.97905,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311,0.006933,0.002311
235,14473.8,1.08641,0.49479,0.92782,0.87418,0.78433,0.84068,0.38217,1.76052,0.65801,0.97901,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278,0.006834,0.002278
236,14535.3,1.089,0.49532,0.92748,0.87207,0.78552,0.84094,0.3824,1.76037,0.65802,0.97918,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245,0.006735,0.002245
237,14596.7,1.09124,0.49544,0.92776,0.8736,0.78554,0.84114,0.38248,1.7598,0.65789,0.97915,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212,0.006636,0.002212
238,14658.2,1.08247,0.49297,0.92753,0.87206,0.78604,0.84082,0.38269,1.75964,0.65791,0.97924,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179,0.006537,0.002179
239,14719.6,1.08723,0.49375,0.92674,0.87324,0.78489,0.84098,0.38257,1.75932,0.65818,0.97916,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146,0.006438,0.002146
240,14781.1,1.08259,0.49235,0.92527,0.87265,0.78638,0.84125,0.38304,1.75925,0.65762,0.97935,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113,0.006339,0.002113
241,14842.5,1.08318,0.49204,0.92477,0.87485,0.78536,0.84158,0.38293,1.75994,0.65772,0.97941,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208,0.00624,0.00208
242,14903.9,1.08138,0.49115,0.92445,0.87464,0.78485,0.84116,0.38303,1.75948,0.65723,0.97944,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047,0.006141,0.002047
243,14965.2,1.08012,0.49055,0.92586,0.8748,0.78503,0.84161,0.38311,1.75981,0.6575,0.97956,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014,0.006042,0.002014
244,15026.6,1.07947,0.49088,0.92385,0.87504,0.78512,0.84154,0.38276,1.75978,0.65759,0.97972,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981,0.005943,0.001981
245,15088.1,1.08212,0.49224,0.92654,0.87479,0.78461,0.84155,0.38299,1.75998,0.65747,0.97988,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948,0.005844,0.001948
246,15149.6,1.07825,0.48976,0.92472,0.87577,0.78413,0.84167,0.38283,1.76012,0.65753,0.97995,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915,0.005745,0.001915
247,15211.2,1.08201,0.49083,0.92673,0.87335,0.78443,0.84143,0.38251,1.76058,0.65764,0.9801,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882,0.005646,0.001882
248,15272.5,1.07612,0.48928,0.92515,0.8738,0.78438,0.84127,0.38266,1.76065,0.65775,0.98021,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849,0.005547,0.001849
249,15333.8,1.07688,0.49039,0.92435,0.87519,0.78373,0.8415,0.38267,1.76121,0.65769,0.98033,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816,0.005448,0.001816
250,15395.4,1.07765,0.48873,0.92504,0.87485,0.78343,0.84125,0.38263,1.76131,0.65765,0.98028,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783,0.005349,0.001783
251,15457,1.07203,0.48664,0.92329,0.87413,0.78411,0.84141,0.3825,1.76093,0.65752,0.98043,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175,0.00525,0.00175
252,15518.6,1.07506,0.48732,0.92386,0.87461,0.78401,0.84137,0.38258,1.76106,0.65727,0.98042,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717,0.005151,0.001717
253,15580,1.069,0.48533,0.92265,0.87393,0.78456,0.84152,0.38246,1.76139,0.65714,0.98051,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684,0.005052,0.001684
254,15641.4,1.07171,0.48666,0.92366,0.87347,0.7848,0.84142,0.38272,1.7615,0.65735,0.98061,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651,0.004953,0.001651
255,15702.7,1.06759,0.48523,0.92232,0.87402,0.78377,0.84123,0.38273,1.76186,0.65755,0.98077,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618,0.004854,0.001618
256,15764.2,1.06515,0.48399,0.9222,0.87432,0.78429,0.84126,0.38277,1.76207,0.65761,0.98094,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585,0.004755,0.001585
257,15825.7,1.07228,0.48613,0.92361,0.87464,0.78401,0.84116,0.38274,1.76256,0.6578,0.98098,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552,0.004656,0.001552
258,15887.3,1.07066,0.48562,0.92352,0.87443,0.78426,0.84087,0.38282,1.76269,0.65765,0.98112,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519,0.004557,0.001519
259,15948.9,1.07281,0.48535,0.9222,0.87443,0.78459,0.84111,0.38252,1.76335,0.65776,0.9813,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486,0.004458,0.001486
260,16010.4,1.0673,0.48302,0.92137,0.87476,0.78473,0.84118,0.38257,1.76298,0.65747,0.98136,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453,0.004359,0.001453
261,16071.7,1.06322,0.48234,0.91999,0.87372,0.78624,0.84116,0.38245,1.76305,0.6576,0.98139,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142,0.00426,0.00142
262,16133,1.0636,0.4824,0.92254,0.87328,0.78605,0.84129,0.38242,1.76339,0.65781,0.98148,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387,0.004161,0.001387
263,16194.3,1.06372,0.48177,0.92125,0.87358,0.78628,0.84143,0.38228,1.76381,0.65786,0.98156,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354,0.004062,0.001354
